id;url;latitude;longitude;condition;price;area_sqm;floor;total_floors;rooms;build_year
3772760;https://www.kv.ee/3772760;59.432189;24.768677;Heas korras;400.0;35.0;2.0;3.0;1.0;1940.0
3772940;https://www.kv.ee/3772940;59.4301462;24.7482368;;690.0;58.6;3.0;8.0;2.0;2005.0
3773059;https://www.kv.ee/3773059;59.4343902;24.7523974;Renoveeritud;800.0;39.5;3.0;6.0;2.0;2023.0
3773071;https://www.kv.ee/3773071;59.4242175;24.7414212;Valmis;590.0;45.9;2.0;6.0;2.0;2006.0
3773106;https://www.kv.ee/3773106;59.4142246;24.741076;Uus;1490.0;83.5;2.0;5.0;4.0;2023.0
3773139;https://www.kv.ee/3773139;59.385017;24.697407;Renoveeritud;945.0;95.0;1.0;3.0;3.0;
3773227;https://www.kv.ee/3773227;59.441387089957;24.848093571627;Heas korras;520.0;49.3;2.0;9.0;2.0;1981.0
3773229;https://www.kv.ee/3773229;59.444773;24.740686;Heas korras;550.0;50.1;1.0;2.0;2.0;2005.0
3773652;https://www.kv.ee/3773652;59.449676;24.6940977;Heas korras;1200.0;82.0;3.0;4.0;4.0;2016.0
3773731;https://www.kv.ee/3773731;59.38386;24.669617;Uus;700.0;44.0;1.0;3.0;2.0;2022.0
3774127;https://www.kv.ee/3774127;59.43903624516504;24.766658158401118;Heas korras;1500.0;87.0;;;4.0;
3774214;https://www.kv.ee/3774214;59.42347669527203;24.701016152114875;Keskmine;375.0;28.1;8.0;9.0;1.0;1974.0
3774309;https://www.kv.ee/3774309;59.4441126;24.7328198;;590.0;41.6;1.0;2.0;2.0;1935.0
3774448;https://www.kv.ee/3774448;59.433382;24.810696;Heas korras;350.0;16.5;2.0;5.0;1.0;1968.0
3774513;https://www.kv.ee/3774513;59.471996;24.831512;Heas korras;1500.0;61.9;2.0;4.0;2.0;2004.0
3774533;https://www.kv.ee/3774533;59.4516733;24.732599;Uus;1100.0;45.9;2.0;6.0;2.0;2024.0
3774594;https://www.kv.ee/3774594;59.4471353;24.7465777;Uus;1500.0;74.6;3.0;5.0;3.0;2022.0
3774715;https://www.kv.ee/3774715;59.437095;24.723442;Renoveeritud;690.0;83.4;;;5.0;1928.0
3774727;https://www.kv.ee/3774727;59.431361;24.773574;Renoveeritud;525.0;37.0;2.0;2.0;2.0;1912.0
3774761;https://www.kv.ee/3774761;59.4523464;24.7330939;Uus;3500.0;123.0;3.0;6.0;4.0;2023.0
3774772;https://www.kv.ee/3774772;59.4398169;24.8072513;Heas korras;760.0;53.9;4.0;4.0;2.0;2005.0
3774775;https://www.kv.ee/3774775;59.408107;24.723692;Renoveeritud;550.0;44.7;1.0;5.0;2.0;1959.0
3774785;https://www.kv.ee/3774785;59.413472;24.677083;Heas korras;359.0;15.9;;;1.0;
3774855;https://www.kv.ee/3774855;59.414317940024;24.75438605847473;Keskmine;750.0;71.9;2.0;2.0;4.0;
3774998;https://www.kv.ee/3774998;59.447285;24.7466039;Heas korras;697.0;31.4;4.0;5.0;1.0;2021.0
3775061;https://www.kv.ee/3775061;59.453169;24.714226;Heas korras;490.0;39.7;1.0;4.0;2.0;1963.0
3775400;https://www.kv.ee/3775400;59.4375331;24.7480664;Keskmine;850.0;117.4;3.0;3.0;4.0;
3775409;https://www.kv.ee/3775409;59.424602;24.730964;Renoveeritud;600.0;40.6;2.0;3.0;2.0;2004.0
3775615;https://www.kv.ee/3775615;59.4634447;24.6795649;Uus;640.0;31.8;1.0;5.0;2.0;2025.0
3775724;https://www.kv.ee/3775724;59.4391391;24.7791448;Uus;680.0;46.9;2.0;3.0;2.0;
3775775;https://www.kv.ee/3775775;59.40089;24.726884;Renoveeritud;2390.0;162.2;1.0;3.0;5.0;2025.0
3775888;https://www.kv.ee/3775888;59.443351;24.711959;Heas korras;375.0;38.0;;;1.0;1946.0
3775931;https://www.kv.ee/3775931;59.4347529;24.7732181;Uus;990.0;60.5;1.0;4.0;2.0;2015.0
3775971;https://www.kv.ee/3775971;59.428475278436665;24.772427329243925;Renoveeritud;600.0;22.0;;;1.0;1962.0
3776149;https://www.kv.ee/3776149;59.4227513;24.7505011;Uus;525.0;40.0;1.0;1.0;2.0;2024.0
3776428;https://www.kv.ee/3776428;59.434768;24.746372;Renoveeritud;1200.0;70.0;5.0;6.0;2.0;1918.0
3776462;https://www.kv.ee/3776462;59.438564;24.763744;Renoveeritud;500.0;30.0;4.0;10.0;1.0;2005.0
3776517;https://www.kv.ee/3776517;59.429469;24.774712;Heas korras;840.0;81.0;5.0;6.0;4.0;1999.0
3776659;https://www.kv.ee/3776659;59.4392278;24.7658626;;1400.0;118.6;5.0;5.0;4.0;1989.0
3776697;https://www.kv.ee/3776697;59.431619;24.758532;Renoveeritud;650.0;35.0;2.0;5.0;2.0;1957.0
3776739;https://www.kv.ee/3776739;59.4387571;24.7687882;Renoveeritud;750.0;67.0;3.0;6.0;3.0;
3776808;https://www.kv.ee/3776808;59.4299583;24.744724;Uus;2500.0;73.6;8.0;8.0;2.0;2020.0
3777519;https://www.kv.ee/3777519;59.418905;24.723973;Uus;350.0;22.0;1.0;2.0;1.0;2025.0
3777908;https://www.kv.ee/3777908;59.430724663634;24.7652635558;Valmis;520.0;33.1;3.0;5.0;1.0;1983.0
3777949;https://www.kv.ee/3777949;59.431191;24.75639;Heas korras;590.0;55.8;1.0;5.0;2.0;
3777953;https://www.kv.ee/3777953;59.442082;24.733824;Heas korras;850.0;64.0;;;3.0;2016.0
3778147;https://www.kv.ee/3778147;59.4303265;24.7726744;Renoveeritud;1590.0;104.1;1.0;3.0;4.0;1932.0
3778180;https://www.kv.ee/3778180;59.4393172;24.7693902;;460.0;27.6;1.0;5.0;1.0;1937.0
3778195;https://www.kv.ee/3778195;59.4398102;24.7784243;Uus;1990.0;129.1;2.0;4.0;4.0;2016.0
3778227;https://www.kv.ee/3778227;59.437744;24.784169;Heas korras;650.0;66.8;1.0;5.0;2.0;1995.0
3778236;https://www.kv.ee/3778236;59.43564;24.744505;Renoveeritud;1180.0;61.4;2.0;5.0;2.0;
3778333;https://www.kv.ee/3778333;59.438576;24.832761;Heas korras;735.0;66.0;9.0;17.0;3.0;1982.0
3778350;https://www.kv.ee/3778350;59.418905;24.723973;Uus;350.0;19.0;2.0;2.0;1.0;2025.0
3778426;https://www.kv.ee/3778426;59.456272;24.879463;Renoveeritud;275.0;16.0;1.0;2.0;1.0;1994.0
3778437;https://www.kv.ee/3778437;59.429178;24.726587;Heas korras;1700.0;99.5;4.0;5.0;4.0;2008.0
3778471;https://www.kv.ee/3778471;59.431531;24.747253;Heas korras;1440.0;116.9;3.0;7.0;3.0;2002.0
3778478;https://www.kv.ee/3778478;59.436493;24.767822;Uus;1190.0;62.5;1.0;4.0;3.0;1934.0
3778485;https://www.kv.ee/3778485;59.436493;24.767822;Uus;1390.0;72.2;1.0;4.0;3.0;1934.0
3778501;https://www.kv.ee/3778501;59.436493;24.767822;Uus;850.0;46.5;1.0;4.0;2.0;1934.0
3778508;https://www.kv.ee/3778508;59.436493;24.767822;Uus;1490.0;67.7;2.0;4.0;3.0;1934.0
3778511;https://www.kv.ee/3778511;59.4316283;24.7496851;;1500.0;89.1;5.0;14.0;3.0;2015.0
3778516;https://www.kv.ee/3778516;59.4280254;24.7325639;Heas korras;350.0;26.0;4.0;4.0;1.0;
3778546;https://www.kv.ee/3778546;59.4143136;24.7183739;Uus;800.0;41.2;1.0;3.0;2.0;2024.0
3778596;https://www.kv.ee/3778596;59.431061;24.752599;Heas korras;650.0;58.3;2.0;4.0;2.0;1954.0
3778605;https://www.kv.ee/3778605;59.436021;24.761079;Heas korras;1900.0;74.1;4.0;7.0;3.0;2021.0
3778641;https://www.kv.ee/3778641;59.447597;24.746035;Uus;850.0;39.2;3.0;5.0;2.0;2021.0
3778905;https://www.kv.ee/3778905;59.439542;24.746512;Renoveeritud;1200.0;71.0;3.0;3.0;2.0;1920.0
3778969;https://www.kv.ee/3778969;59.421898;24.736156;Heas korras;690.0;57.8;1.0;3.0;3.0;1937.0
3779049;https://www.kv.ee/3779049;59.4409188;24.7003384;;480.0;43.5;5.0;5.0;2.0;
3779087;https://www.kv.ee/3779087;59.38244957106072;24.68774152513124;Renoveeritud;990.0;81.0;3.0;3.0;3.0;1920.0
3779274;https://www.kv.ee/3779274;59.4269826;24.7512083;Renoveeritud;750.0;48.9;2.0;6.0;2.0;2007.0
3779353;https://www.kv.ee/3779353;59.399202;24.662313;Heas korras;300.0;11.8;2.0;5.0;1.0;1988.0
3779472;https://www.kv.ee/3779472;59.4719256;24.8315698;Renoveeritud;2200.0;105.6;1.0;4.0;4.0;2011.0
3779592;https://www.kv.ee/3779592;59.422477;24.737032;Heas korras;650.0;46.2;;;2.0;1957.0
3779888;https://www.kv.ee/3779888;59.440849;24.764465;Heas korras;850.0;69.0;3.0;7.0;2.0;2005.0
3779930;https://www.kv.ee/3779930;59.40089;24.726884;Renoveeritud;2390.0;162.2;1.0;1.0;4.0;2025.0
3780134;https://www.kv.ee/3780134;59.42091180000001;24.7405823;Renoveeritud;590.0;51.7;4.0;4.0;2.0;1954.0
3780171;https://www.kv.ee/3780171;59.4366391;24.7171178;Renoveeritud;750.0;54.5;1.0;2.0;3.0;1951.0
3780219;https://www.kv.ee/3780219;59.4333589;24.8088932;Uus;810.0;61.5;13.0;14.0;3.0;2020.0
3780387;https://www.kv.ee/3780387;59.43803;24.831179;Renoveeritud;500.0;49.0;;;2.0;1979.0
3780406;https://www.kv.ee/3780406;59.4004622;24.7182732;Heas korras;730.0;60.0;4.0;5.0;3.0;1979.0
3780439;https://www.kv.ee/3780439;59.430477;24.75419;Heas korras;570.0;38.9;4.0;8.0;1.0;2007.0
3780478;https://www.kv.ee/3780478;59.4434423;24.6884838;;800.0;80.0;5.0;5.0;3.0;
3780479;https://www.kv.ee/3780479;59.447534981759;24.803972249738;Uus;800.0;40.0;3.0;5.0;2.0;2024.0
3780508;https://www.kv.ee/3780508;59.426076;24.72904;Heas korras;480.0;42.0;;;2.0;1933.0
3780620;https://www.kv.ee/3780620;59.403152;24.723657;Heas korras;730.0;41.9;;;2.0;2017.0
3780629;https://www.kv.ee/3780629;59.4369816;24.7463611;Uus;2700.0;89.4;5.0;7.0;3.0;1920.0
3780690;https://www.kv.ee/3780690;59.408732;24.650506;Heas korras;450.0;32.7;;;1.0;1979.0
3780691;https://www.kv.ee/3780691;59.411568;24.707969;Uus;710.0;40.6;2.0;4.0;2.0;2023.0
3780795;https://www.kv.ee/3780795;59.415587;24.718513;Keskmine;450.0;53.5;2.0;4.0;2.0;1987.0
3780828;https://www.kv.ee/3780828;59.4240179;24.7420991;Heas korras;500.0;38.7;4.0;5.0;2.0;1963.0
3780902;https://www.kv.ee/3780902;59.427770093906;24.73048210144;;800.0;85.7;1.0;5.0;2.0;2011.0
3780944;https://www.kv.ee/3780944;59.411568;24.707969;Uus;710.0;44.5;2.0;4.0;2.0;2023.0
3780949;https://www.kv.ee/3780949;59.4117245;24.7081981;Uus;940.0;78.5;3.0;4.0;3.0;2023.0
3781109;https://www.kv.ee/3781109;59.4468498;24.6904088;Renoveeritud;450.0;27.2;3.0;5.0;1.0;1970.0
3781155;https://www.kv.ee/3781155;59.4475258;24.8042018;Uus;1400.0;51.9;5.0;5.0;2.0;2025.0
3781251;https://www.kv.ee/3781251;59.42074170000001;24.7500238;Heas korras;680.0;40.1;1.0;6.0;2.0;2020.0
3781342;https://www.kv.ee/3781342;59.445698;24.74379;Heas korras;800.0;54.6;4.0;5.0;2.0;2016.0
3781431;https://www.kv.ee/3781431;59.4515;24.688821;Renoveeritud;160.0;12.6;3.0;4.0;1.0;1952.0
3781474;https://www.kv.ee/3781474;59.439995;24.77844;Renoveeritud;1750.0;128.0;;;4.0;1931.0
3781498;https://www.kv.ee/3781498;59.43104649999999;24.7456207;Renoveeritud;875.0;73.0;3.0;5.0;3.0;1963.0
3781540;https://www.kv.ee/3781540;59.4342046;24.8096691;Uus;630.0;58.8;5.0;8.0;2.0;2020.0
3781564;https://www.kv.ee/3781564;59.4342046;24.8096691;Uus;810.0;63.8;6.0;14.0;3.0;2020.0
3781688;https://www.kv.ee/3781688;59.4315;24.746406;Uus;690.0;24.0;5.0;7.0;1.0;
3781704;https://www.kv.ee/3781704;59.4280254;24.7325639;Heas korras;350.0;26.0;4.0;4.0;1.0;
3781745;https://www.kv.ee/3781745;59.3775959;24.666261;Heas korras;900.0;82.4;3.0;3.0;4.0;
3781771;https://www.kv.ee/3781771;59.42748;24.767345122458;Keskmine;550.0;54.6;2.0;5.0;2.0;1947.0
3781814;https://www.kv.ee/3781814;59.455399;24.676045;Heas korras;825.0;52.0;4.0;10.0;2.0;
3781837;https://www.kv.ee/3781837;59.432018;24.759457;Heas korras;750.0;59.6;16.0;19.0;2.0;2003.0
3781842;https://www.kv.ee/3781842;59.418188;24.739898;Heas korras;1500.0;104.2;3.0;4.0;4.0;1881.0
3781922;https://www.kv.ee/3781922;59.45370083047639;24.89180121995118;Heas korras;550.0;56.0;2.0;3.0;2.0;2006.0
3781957;https://www.kv.ee/3781957;59.4315573;24.7471496;;750.0;67.0;3.0;7.0;2.0;2002.0
3782001;https://www.kv.ee/3782001;59.4514628;24.8195301;Uus;725.0;46.5;4.0;5.0;2.0;2022.0
3782020;https://www.kv.ee/3782020;59.4383201;24.7673291;Renoveeritud;650.0;43.9;1.0;6.0;3.0;1938.0
3782048;https://www.kv.ee/3782048;59.44343060000001;24.8870172;Renoveeritud;480.0;49.0;7.0;9.0;2.0;
3782056;https://www.kv.ee/3782056;59.411568;24.707969;Uus;940.0;78.5;3.0;4.0;3.0;2023.0
3782076;https://www.kv.ee/3782076;59.4429;24.728818;Heas korras;990.0;100.1;3.0;3.0;3.0;2014.0
3782113;https://www.kv.ee/3782113;59.437648;24.744902;Heas korras;1300.0;70.0;3.0;7.0;3.0;1929.0
3782132;https://www.kv.ee/3782132;59.428039;24.761271;Uus;840.0;42.4;3.0;5.0;2.0;2025.0
3782133;https://www.kv.ee/3782133;59.433212;24.730796;Uus;1300.0;54.2;2.0;4.0;3.0;2025.0
3782141;https://www.kv.ee/3782141;59.433212;24.730796;Uus;600.0;33.5;1.0;4.0;1.0;2025.0
3782171;https://www.kv.ee/3782171;59.42854190000001;24.7421988;Renoveeritud;850.0;75.0;5.0;5.0;3.0;
3782285;https://www.kv.ee/3782285;59.4301514;24.7868718;Renoveeritud;750.0;49.0;4.0;4.0;3.0;1962.0
3782362;https://www.kv.ee/3782362;59.38764399999999;24.7215268;Uus;900.0;72.4;2.0;2.0;2.0;2025.0
3782470;https://www.kv.ee/3782470;59.42095;24.746793;Uus;900.0;42.0;4.0;5.0;2.0;2023.0
3782498;https://www.kv.ee/3782498;59.41817;24.739933;Heas korras;1490.0;104.2;3.0;4.0;4.0;1881.0
3782508;https://www.kv.ee/3782508;59.4266501;24.7087039;Renoveeritud;725.0;66.1;1.0;6.0;3.0;1999.0
3782510;https://www.kv.ee/3782510;59.431888349622;24.734907752115;Renoveeritud;650.0;53.1;3.0;3.0;2.0;1934.0
3782529;https://www.kv.ee/3782529;59.4132948;24.7460061;Keskmine;480.0;28.6;1.0;2.0;2.0;
3782544;https://www.kv.ee/3782544;59.435332;24.777541;Heas korras;725.0;74.0;3.0;5.0;2.0;2003.0
3782549;https://www.kv.ee/3782549;59.45347079999999;24.7086106;Heas korras;630.0;45.3;5.0;5.0;2.0;1970.0
3782690;https://www.kv.ee/3782690;59.446753;24.74778;Heas korras;2500.0;91.7;5.0;5.0;3.0;2021.0
3782750;https://www.kv.ee/3782750;59.440737;24.783427;Valmis;1100.0;92.0;3.0;4.0;3.0;2006.0
3782782;https://www.kv.ee/3782782;59.410212100416;24.701914178296;Renoveeritud;550.0;43.1;8.0;9.0;2.0;1970.0
3782802;https://www.kv.ee/3782802;59.414139;24.69388;Uus;1050.0;70.0;1.0;5.0;3.0;2023.0
3782836;https://www.kv.ee/3782836;59.447683;24.746778;Uus;890.0;45.5;3.0;5.0;2.0;2025.0
3783027;https://www.kv.ee/3783027;59.42788960000001;24.7768025;Heas korras;627.0;33.3;4.0;4.0;2.0;
3783032;https://www.kv.ee/3783032;59.42435159999999;24.7350199;Heas korras;457.0;27.9;5.0;5.0;1.0;
3783097;https://www.kv.ee/3783097;59.448421;24.693818;Keskmine;500.0;48.1;2.0;5.0;2.0;1983.0
3783122;https://www.kv.ee/3783122;59.447943;24.743663;Renoveeritud;610.0;36.0;3.0;4.0;1.0;1960.0
3783148;https://www.kv.ee/3783148;59.433747;24.816942;Uus;700.0;42.6;4.0;9.0;3.0;1973.0
3783190;https://www.kv.ee/3783190;59.427629;24.740314;Heas korras;790.0;63.5;7.0;7.0;2.0;2007.0
3783192;https://www.kv.ee/3783192;59.4332083;24.8139447;Renoveeritud;600.0;57.6;2.0;5.0;3.0;1974.0
3783264;https://www.kv.ee/3783264;59.436268;24.760221;Renoveeritud;590.0;52.0;1.0;4.0;2.0;1960.0
3783274;https://www.kv.ee/3783274;59.4203066;24.6994045;Renoveeritud;600.0;60.0;3.0;9.0;3.0;1973.0
3783404;https://www.kv.ee/3783404;59.429497;24.727298;Uus;895.0;61.8;2.0;3.0;3.0;2001.0
3783516;https://www.kv.ee/3783516;59.436155;24.7826;Heas korras;3500.0;188.6;;;5.0;2015.0
3783540;https://www.kv.ee/3783540;59.418045;24.7357682;Uus;777.0;38.4;1.0;4.0;2.0;2025.0
3783545;https://www.kv.ee/3783545;59.43913;24.746344;;1600.0;118.2;2.0;4.0;2.0;
3783554;https://www.kv.ee/3783554;59.439963;24.746803;Heas korras;1500.0;131.9;3.0;4.0;4.0;1940.0
3783562;https://www.kv.ee/3783562;59.397145;24.692338;Renoveeritud;210.0;18.0;3.0;5.0;3.0;1969.0
3783587;https://www.kv.ee/3783587;59.4286375;24.7594089;Heas korras;580.0;49.1;7.0;8.0;2.0;
3783629;https://www.kv.ee/3783629;59.423775;24.734435;Uus;750.0;45.0;3.0;3.0;2.0;1940.0
3783739;https://www.kv.ee/3783739;59.438177;24.743521;Heas korras;950.0;83.6;2.0;3.0;3.0;1940.0
3783748;https://www.kv.ee/3783748;59.43815960000001;24.7434942;Heas korras;950.0;83.6;2.0;3.0;3.0;1940.0
3783756;https://www.kv.ee/3783756;59.451748;24.732586;Heas korras;1090.0;47.7;3.0;6.0;2.0;2024.0
3783782;https://www.kv.ee/3783782;59.437611;24.767019;Heas korras;790.0;79.3;3.0;4.0;2.0;1938.0
3783785;https://www.kv.ee/3783785;59.4366899;24.7800547;Valmis;760.0;60.0;1.0;3.0;3.0;1932.0
3783789;https://www.kv.ee/3783789;59.439444;24.755921;Heas korras;720.0;42.1;4.0;7.0;2.0;2007.0
3783804;https://www.kv.ee/3783804;59.42095;24.746793;Heas korras;850.0;60.3;4.0;5.0;2.0;2023.0
3783820;https://www.kv.ee/3783820;59.446263;24.730987;Heas korras;660.0;44.0;1.0;4.0;2.0;2019.0
3783998;https://www.kv.ee/3783998;59.407349;24.706244;Renoveeritud;530.0;42.1;2.0;5.0;2.0;1971.0
3784004;https://www.kv.ee/3784004;59.4365955;24.7629629;Renoveeritud;795.0;57.2;4.0;4.0;2.0;1957.0
3784199;https://www.kv.ee/3784199;59.4374637;24.7655346;Valmis;425.0;60.0;4.0;4.0;2.0;1958.0
3784201;https://www.kv.ee/3784201;59.4152562;24.7502604;Valmis;190.0;16.0;1.0;3.0;1.0;
3784267;https://www.kv.ee/3784267;59.439293;24.721955;Renoveeritud;690.0;40.0;2.0;3.0;2.0;1940.0
3784324;https://www.kv.ee/3784324;59.4009488;24.6660848;Renoveeritud;449.0;43.4;5.0;5.0;2.0;1975.0
3784365;https://www.kv.ee/3784365;59.38386;24.669617;Uus;400.0;20.0;;;1.0;2022.0
3784387;https://www.kv.ee/3784387;59.4517243;24.7326617;Heas korras;1090.0;47.7;3.0;6.0;2.0;2024.0
3784395;https://www.kv.ee/3784395;59.440212;24.782728;Renoveeritud;1400.0;83.8;3.0;5.0;3.0;2006.0
3784402;https://www.kv.ee/3784402;59.4461818;24.6985255;Renoveeritud;450.0;38.9;4.0;4.0;2.0;
3784527;https://www.kv.ee/3784527;59.4463943;24.7472345;Uus;1450.0;79.6;3.0;5.0;3.0;2022.0
3784573;https://www.kv.ee/3784573;59.431327;24.735601;Renoveeritud;595.0;58.4;1.0;4.0;2.0;1955.0
3784613;https://www.kv.ee/3784613;59.400938;24.693137;Heas korras;950.0;95.0;16.0;17.0;4.0;1993.0
3784646;https://www.kv.ee/3784646;59.423456;24.741668;Heas korras;650.0;44.7;2.0;3.0;3.0;1949.0
3784756;https://www.kv.ee/3784756;59.4370158;24.7960692;Renoveeritud;1700.0;132.0;1.0;2.0;4.0;1994.0
3784812;https://www.kv.ee/3784812;59.406932;24.70377;Renoveeritud;450.0;43.6;4.0;5.0;2.0;1971.0
3784817;https://www.kv.ee/3784817;59.4345711;24.7259858;Heas korras;555.0;40.6;1.0;3.0;2.0;2004.0
3785000;https://www.kv.ee/3785000;59.446681;24.738224;Heas korras;690.0;48.4;3.0;4.0;2.0;1930.0
3785049;https://www.kv.ee/3785049;59.438878;24.748066;Heas korras;1600.0;88.0;3.0;4.0;3.0;1940.0
3785058;https://www.kv.ee/3785058;59.4495437;24.7229742;Uus;875.0;47.1;2.0;7.0;2.0;2023.0
3785178;https://www.kv.ee/3785178;59.418269;24.722163;Renoveeritud;500.0;46.4;4.0;5.0;2.0;1973.0
3785179;https://www.kv.ee/3785179;59.4543014;24.8439365;Valmis;550.0;50.0;4.0;5.0;2.0;2006.0
3785206;https://www.kv.ee/3785206;59.440849;24.764465;Heas korras;800.0;60.0;4.0;7.0;2.0;2005.0
3785240;https://www.kv.ee/3785240;59.4455757;24.7394408;;550.0;66.0;1.0;2.0;3.0;1910.0
3785251;https://www.kv.ee/3785251;59.446879;24.804053;Uus;1990.0;73.9;5.0;10.0;3.0;2018.0
3785252;https://www.kv.ee/3785252;59.4198907;24.7447905;Valmis;750.0;60.2;4.0;4.0;2.0;2008.0
3785488;https://www.kv.ee/3785488;59.405188;24.660844;Renoveeritud;525.0;43.9;2.0;5.0;2.0;1965.0
3785553;https://www.kv.ee/3785553;59.445796;24.735913;Renoveeritud;500.0;20.6;2.0;2.0;1.0;1908.0
3785588;https://www.kv.ee/3785588;59.429089;24.753666;Heas korras;750.0;51.7;9.0;9.0;2.0;1975.0
3785631;https://www.kv.ee/3785631;59.4408549;24.7819318;Keskmine;750.0;58.1;1.0;4.0;2.0;2005.0
3785640;https://www.kv.ee/3785640;59.458225;24.667496;Keskmine;600.0;75.0;3.0;4.0;4.0;1970.0
3785757;https://www.kv.ee/3785757;59.4324645;24.7756451;Keskmine;290.0;46.3;3.0;5.0;2.0;1939.0
3785778;https://www.kv.ee/3785778;59.436075;24.761063;Uus;1900.0;74.1;4.0;7.0;3.0;2021.0
3785812;https://www.kv.ee/3785812;59.431574;24.766337;Heas korras;750.0;74.1;3.0;4.0;3.0;1957.0
3785882;https://www.kv.ee/3785882;59.428936;24.773783;Heas korras;1650.0;100.8;8.0;8.0;4.0;2016.0
3785918;https://www.kv.ee/3785918;59.4258744;24.751671;;750.0;66.2;3.0;5.0;2.0;2012.0
3785955;https://www.kv.ee/3785955;59.4363618;24.7673301;Renoveeritud;1590.0;80.7;4.0;4.0;3.0;1932.0
3786061;https://www.kv.ee/3786061;59.4335177;24.762027;;1800.0;178.9;10.0;10.0;5.0;2001.0
3786096;https://www.kv.ee/3786096;59.4422568;24.7403368;Uus;700.0;51.8;3.0;6.0;2.0;2016.0
3786098;https://www.kv.ee/3786098;59.451748;24.732586;Heas korras;1200.0;71.0;3.0;6.0;3.0;2024.0
3786179;https://www.kv.ee/3786179;59.428402;24.794068;Heas korras;480.0;45.3;4.0;5.0;2.0;
3786190;https://www.kv.ee/3786190;59.413006;24.69074;Renoveeritud;450.0;49.0;2.0;9.0;2.0;1971.0
3786191;https://www.kv.ee/3786191;59.39683639999999;24.6464926;Heas korras;650.0;46.4;6.0;8.0;2.0;2015.0
3786372;https://www.kv.ee/3786372;59.407052;24.696395;Uus;670.0;47.0;6.0;8.0;2.0;2017.0
3786429;https://www.kv.ee/3786429;59.419477;24.750125;Uus;1250.0;68.3;4.0;6.0;3.0;2023.0
3786436;https://www.kv.ee/3786436;59.438217;24.842657;Valmis;350.0;32.7;5.0;5.0;1.0;1982.0
3786476;https://www.kv.ee/3786476;59.431157;24.749941;Renoveeritud;949.0;47.6;4.0;5.0;2.0;
3786493;https://www.kv.ee/3786493;59.446707129772;24.804517939951;Heas korras;1200.0;63.5;3.0;10.0;2.0;2017.0
3786513;https://www.kv.ee/3786513;59.446031;24.733944;Renoveeritud;555.0;45.1;1.0;2.0;2.0;1946.0
3786621;https://www.kv.ee/3786621;59.429912;24.744715;Heas korras;2500.0;89.5;3.0;8.0;3.0;2020.0
3786635;https://www.kv.ee/3786635;59.485014;24.852443;Renoveeritud;850.0;72.3;1.0;3.0;3.0;2008.0
3786652;https://www.kv.ee/3786652;59.452638;24.732358;Heas korras;1300.0;57.2;5.0;6.0;2.0;2023.0
3786663;https://www.kv.ee/3786663;59.4168726;24.6537733;Renoveeritud;435.0;33.0;3.0;5.0;1.0;1978.0
3786681;https://www.kv.ee/3786681;59.439522;24.777883;Renoveeritud;850.0;63.7;2.0;4.0;3.0;1928.0
3786695;https://www.kv.ee/3786695;59.4318764;24.7595676;Uus;850.0;54.4;11.0;19.0;2.0;2003.0
3786732;https://www.kv.ee/3786732;59.4367445;24.7643113;Heas korras;545.0;53.0;5.0;5.0;2.0;1958.0
3786848;https://www.kv.ee/3786848;59.4222413;24.6471131;;850.0;51.6;5.0;18.0;2.0;2022.0
3786944;https://www.kv.ee/3786944;59.423325;24.747373;Uus;1440.0;72.9;3.0;4.0;3.0;2022.0
3787057;https://www.kv.ee/3787057;59.39406;24.645774;Heas korras;930.0;74.1;1.0;6.0;3.0;2020.0
3787098;https://www.kv.ee/3787098;59.42945;24.774887;Renoveeritud;840.0;81.0;5.0;5.0;4.0;1999.0
3787159;https://www.kv.ee/3787159;59.441541;24.820971;Renoveeritud;400.0;28.1;4.0;5.0;1.0;1985.0
3787178;https://www.kv.ee/3787178;59.4471222;24.8590939;Heas korras;560.0;42.2;2.0;12.0;2.0;2018.0
3787293;https://www.kv.ee/3787293;59.431501;24.754107;Heas korras;650.0;45.9;2.0;5.0;2.0;1952.0
3787296;https://www.kv.ee/3787296;59.418445;24.738882;Heas korras;590.0;59.0;5.0;8.0;2.0;2004.0
3787317;https://www.kv.ee/3787317;59.420256;24.652733;Uus;449.0;18.0;4.0;4.0;1.0;2025.0
3787320;https://www.kv.ee/3787320;59.420256;24.652733;Uus;529.0;27.0;4.0;4.0;2.0;2025.0
3787334;https://www.kv.ee/3787334;59.4437276;24.7238449;Uus;500.0;29.0;;;1.0;1932.0
3787360;https://www.kv.ee/3787360;59.458957;24.856095;Renoveeritud;1690.0;79.0;1.0;3.0;3.0;2008.0
3787388;https://www.kv.ee/3787388;59.429912;24.744715;Uus;1000.0;52.4;3.0;8.0;2.0;2020.0
3787438;https://www.kv.ee/3787438;59.4285308;24.6581444;Heas korras;850.0;58.1;2.0;4.0;2.0;2004.0
3787463;https://www.kv.ee/3787463;59.4534;24.677117;Heas korras;600.0;47.4;3.0;5.0;2.0;1972.0
3787467;https://www.kv.ee/3787467;59.4407318;24.7468124;Renoveeritud;1700.0;80.1;2.0;6.0;3.0;1911.0
3787468;https://www.kv.ee/3787468;59.4475258;24.8042018;Uus;1400.0;51.9;5.0;5.0;2.0;2025.0
3787538;https://www.kv.ee/3787538;59.4477939;24.741722;Uus;850.0;39.3;1.0;3.0;2.0;1946.0
